Cluster,customer_number,total_spend,num_of_unique_visits,total_quantity,average_basket_quantity,average_basket_spend,SUM_basket_categories,avg_spend_veg_category,avg_spend_other_food_category,avg_spend_miscelleanous_category
1,13995,530.4,41,208,1.3164556962025316,3.36,110,1.1293548387096777,2.759275362318841,5.108260869565217
1,14011,332.19,26,150,1.0135135135135136,2.24,123,0.6009803921568627,2.8119736842105265,3.818695652173913
1,14021,429.77,30,299,1.1198501872659177,1.61,151,1.043625730994152,1.851030927835052,2.314838709677419
1,14027,753.01,44,470,2.1559633027522938,3.45,134,1.088595744680851,2.001315789473684,2.325180722891566
1,14104,894.12,26,197,1.0591397849462365,4.81,133,0.8203225806451614,2.4872058823529417,10.061641791044776
1,14105,731.87,40,329,1.359504132231405,3.02,152,1.011698113207547,2.67375,3.5893548387096774
1,14122,1061.92,22,800,1.7738359201773837,2.35,147,0.9515348837209304,1.711046511627907,1.8866964285714285
1,14135,248.55,25,173,1.1610738255033557,1.67,78,1.0574045801526717,1.8436363636363635,5.465555555555556
1,14144,612.06,36,323,1.0695364238410596,2.03,184,1.142564102564103,2.86042372881356,1.9651020408163264
1,14196,680.71,29,357,1.19,2.27,146,1.6063513513513514,2.1003191489361703,3.089512195121951
1,14233,693.21,32,311,1.234126984126984,2.75,182,1.22152,2.8691596638655463,2.971492537313433
1,14351,530.47,38,217,1.6821705426356588,4.11,122,0.5905434782608695,1.2152173913043478,4.394019607843137
1,14389,421.18,53,220,1.3253012048192772,2.54,150,0.5613333333333334,0.7865384615384615,2.1916759776536314
1,14409,689.8,28,231,1.991379310344828,5.95,81,0.9559090909090908,2.1294736842105264,3.6147619047619046
1,14459,473.88,48,208,1.1751412429378532,2.68,153,1.06,1.499302325581395,3.3149038461538467
1,14481,455.27,34,283,1.3476190476190475,2.17,147,0.9605645161290324,1.49078125,2.534210526315789
1,14503,476.13,40,304,1.0974729241877257,1.72,178,1.0897368421052631,0.9487037037037036,3.0419512195121947
1,14559,718.39,59,210,1.1052631578947367,3.78,127,0.9835416666666664,0.9453125,8.79439393939394
1,14613,281.07,33,86,1.2463768115942029,4.07,60,1.0626923076923078,0.6719354838709677,8.02103448275862
1,14668,606.26,50,390,1.25,1.94,202,0.7702758620689655,1.8282857142857143,2.050380952380952
1,14670,238.94,42,155,1.0616438356164384,1.64,105,1.0689411764705885,1.1426086956521742,3.98
1,14674,646.21,43,194,1.1213872832369942,3.74,160,1.4139215686274509,1.0033333333333334,5.02785046728972
1,14680,584.22,38,286,1.1673469387755102,2.38,139,1.088731343283582,1.846103896103896,3.949066666666667
1,14695,555.59,70,311,1.21484375,2.17,195,1.0176543209876543,3.1725454545454546,2.300425531914894
1,14700,949.22,48,274,1.4345549738219896,4.97,144,1.022758620689655,1.775,4.789880952380952
1,14711,856.86,22,474,1.2845528455284552,2.32,178,1.015114503816794,1.8588034188034188,3.930736842105263
1,14716,581.98,35,350,1.5418502202643172,2.56,142,0.7229333333333333,1.0056198347107437,4.453924050632912
1,14734,663.45,90,214,1.3544303797468351,4.2,140,1.0210416666666668,1.0421052631578949,4.045170068027211
1,14805,443.35,45,314,1.3652173913043475,1.93,150,0.6802884615384616,0.9302941176470588,2.1784507042253525
1,14825,825.22,58,338,1.3359683794466404,3.26,209,0.7222972972972973,0.7583582089552238,3.659695431472081
1,14837,697.34,29,377,1.181818181818182,2.19,165,1.1861904761904762,1.541388888888889,3.5501052631578944
1,14910,384.97,26,125,1.25,3.85,76,1.033695652173913,1.2964705882352945,5.086774193548387
1,14974,399.03,50,241,1.1314553990610328,1.87,165,0.8705882352941177,1.5010135135135136,3.154285714285715
1,15018,420.15,57,280,1.1023622047244095,1.65,205,0.6520833333333333,1.2969662921348313,3.189718309859155
1,15022,2407.45,42,304,1.3693693693693694,10.84,133,0.8831884057971015,1.1494666666666666,97.20090909090908
1,15035,317.73,21,173,1.1610738255033557,2.13,108,0.7212307692307692,1.07,4.305208333333334
1,15167,524.31,51,259,1.0791666666666668,2.18,170,1.2877519379844962,1.7222222222222223,4.463061224489796
1,15177,583.97,80,284,1.0757575757575757,2.21,183,0.9656962025316456,2.5381428571428573,2.343692307692308
1,15191,841.47,50,478,1.4484848484848485,2.55,204,1.1705579399141632,1.2831818181818182,3.167259259259259
1,15245,312.94,71,147,1.065217391304348,2.27,123,0.7981818181818181,1.1087096774193548,2.7767021276595742
1,15263,420.7,53,187,1.0625,2.39,131,0.9651807228915664,1.3282608695652176,3.827654320987655
1,15280,507.07,53,262,1.4395604395604396,2.79,150,0.8704411764705882,0.9078823529411764,3.401009174311927
1,15344,431.11,48,180,1.2,2.87,113,1.772162162162162,1.1776190476190476,2.7935245901639347
1,15373,547.56,52,207,1.370860927152318,3.63,123,0.8868750000000001,2.687798165137615,3.4274242424242427
1,15407,262.98,27,146,1.3153153153153152,2.37,90,1.111060606060606,1.5821428571428573,2.537878787878788
1,15447,322.96,35,227,1.123762376237624,1.6,142,1.0502222222222222,1.3313861386138617,2.610277777777778
1,15492,960.47,40,403,1.181818181818182,2.82,192,0.9822171945701356,1.7803225806451617,5.275166666666666
1,15502,642.62,93,244,1.1563981042654028,3.05,203,0.8161290322580647,1.4492682926829268,3.805190839694657
1,15513,440.78,63,256,1.080168776371308,1.86,180,1.1798461538461538,0.9686,2.2387234042553192
1,15541,501.51,38,248,1.3405405405405404,2.71,142,1.0564,2.4195138888888885,2.547241379310345
1,15554,749.58,64,302,1.5408163265306123,3.82,186,1.12265625,0.632462311557789,14.15051282051282
1,15596,617.6,57,398,1.708154506437768,2.65,194,0.9095192307692308,1.0996531791907516,2.7501652892561985
1,15651,663.26,21,346,1.3056603773584905,2.5,131,1.109622641509434,1.4546808510638298,2.989
1,15664,335.79,29,177,1.1721854304635762,2.22,91,1.05775,1.3099999999999998,2.915774647887324
1,15671,855.68,39,190,1.217948717948718,5.49,118,1.2852380952380953,0.970217391304348,9.013333333333334
1,15774,464.02,62,177,1.079268292682927,2.83,131,1.0024,1.535522388059701,8.170285714285715
1,15778,625.36,45,133,1.08130081300813,5.08,109,1.117307692307692,1.2458974358974355,8.054705882352941
1,15879,297.89,20,150,1.2195121951219512,2.42,89,0.8852380952380952,1.3433333333333335,4.822500000000001
1,15942,512.5600000000001,42,285,1.4321608040201004,2.58,136,1.2633333333333334,1.618,1.961658031088083
1,15960,408.31,64,173,1.0359281437125747,2.44,149,1.188,2.217560975609756,3.301607142857143
1,16038,324.99,35,180,1.1042944785276074,1.99,127,1.12578125,1.546,2.661212121212121
1,16041,475.08,83,318,1.111888111888112,1.66,227,1.05373417721519,1.185154639175258,3.0734920634920635
1,16125,321.25,59,172,1.4098360655737705,2.63,92,0.6392,0.6660526315789473,3.58661971830986
1,16140,587.78,69,259,1.1666666666666667,2.65,176,1.1895384615384617,1.0472881355932202,3.323481481481481
1,16163,308.27,36,221,1.116161616161616,1.56,132,0.9495,1.14,2.7438297872340427
1,16172,955.15,42,353,2.064327485380117,5.59,113,1.0869791666666668,1.0109523809523808,4.057268041237114
1,16227,460.38,38,288,1.3090909090909093,2.09,142,1.0426666666666666,0.8297058823529413,4.4270689655172415
1,16294,849.26,44,427,1.413907284768212,2.81,191,1.040344827586207,1.0803937007874016,2.6930165289256194
1,16295,679.7,54,322,1.1624548736462097,2.45,200,1.1515094339622642,1.0982022471910111,2.894055555555556
1,16306,462.81,29,300,1.0989010989010988,1.7,131,0.9396153846153844,2.389375,4.031666666666667
2,149,164.66,11,150,1.3043478260869563,1.43,50,1.0207936507936508,1.3957142857142857,0.8410526315789474
2,215,401.93,4,333,1.5136363636363637,1.83,48,1.0992708333333334,1.4313592233009709,1.1431578947368422
2,230,148.25,9,115,1.173469387755102,1.51,48,1.2446774193548389,1.5977419354838711,0.9795454545454544
2,275,162.03,8,151,1.2796610169491525,1.37,53,0.9242222222222224,1.3691304347826083,1.058
2,305,233.44,30,108,1.4210526315789471,3.07,59,1.084,1.415625,3.0324561403508765
2,434,164.3,12,195,1.089385474860335,0.92,87,0.8335227272727272,1.0198461538461536,0.5871428571428572
2,515,131.43,11,94,1.3428571428571427,1.88,38,1.165,1.6654761904761906,1.191470588235294
2,541,161.56,11,152,1.2357723577235773,1.31,46,0.8671929824561402,1.886153846153846,1.1383333333333334
2,649,183.16,6,133,1.08130081300813,1.49,36,1.1908333333333334,2.711904761904762,0.935
2,755,73.75,1,55,1.0784313725490196,1.45,11,1.06875,1.4970370370370372,1.92
2,759,214.95,7,161,1.1666666666666667,1.56,61,1.278227848101266,1.5677586206896552,0.96
2,777,105.36,6,75,1.1538461538461535,1.62,38,0.9662068965517242,2.1275,0.9872222222222222
2,795,148.71,11,146,1.4038461538461535,1.43,45,0.6885185185185184,1.1617857142857144,1.6327027027027026
2,925,81.76,11,67,1.2407407407407407,1.51,38,0.7467999999999999,0.9953125,3.124
2,945,328.02,7,237,1.3166666666666669,1.82,72,1.2374725274725276,1.6841904761904762,0.9407317073170732
2,972,183.61,13,200,1.176470588235294,1.08,82,0.8383168316831683,1.1652941176470588,0.8231250000000001
2,1015,132.48,5,109,1.345679012345679,1.64,25,1.326875,1.658695652173913,0.4277272727272727
2,1024,151.19,15,153,1.06993006993007,1.06,64,0.979125,1.0059574468085106,0.9838461538461538
2,1031,84.46,10,69,1.15,1.41,39,0.8045454545454545,1.9760869565217392,0.9584615384615384
2,1045,166.05,17,133,1.29126213592233,1.61,64,1.43175,1.3274137931034482,0.9082857142857144
2,1089,154.58,9,91,1.4,2.38,50,1.5815384615384611,2.067727272727273,1.0704761904761904
2,1218,137.0,20,144,1.099236641221374,1.05,81,0.914782608695652,1.2502777777777778,0.7402564102564102
2,1500,130.9,15,161,1.3644067796610169,1.11,70,0.7705882352941176,0.9875,0.7153061224489797
2,1511,69.47,6,79,1.362068965517241,1.2,36,0.6770967741935484,0.9362857142857142,1.2084615384615385
2,1540,113.93,7,39,1.21875,3.56,20,1.5636363636363635,1.513,4.533333333333334
2,1805,274.77,12,172,1.0238095238095235,1.64,75,1.2221238938053096,2.3682142857142856,1.3500000000000003
2,1868,161.38,17,151,1.1796875,1.26,75,0.8433846153846153,1.323090909090909,1.09
2,1935,47.48,15,38,1.1515151515151516,1.44,32,0.8600000000000001,0.908,1.8485714285714283
2,1988,223.8,9,154,1.1937984496124032,1.73,63,1.11078125,1.8009722222222224,1.28
2,2183,131.07,17,83,1.106666666666667,1.75,51,1.5804761904761904,1.3786363636363637,1.808421052631579
2,2352,173.66,19,157,1.2170542635658916,1.35,77,0.9416666666666668,1.287391304347826,1.0117857142857145
2,2392,176.93,19,150,1.2295081967213115,1.45,75,1.236375,1.1440425531914893,1.0543478260869563
2,2638,189.22,28,107,1.1030927835051545,1.95,76,1.086842105263158,1.3039130434782609,3.8234782608695657
2,2842,251.22,9,199,1.111731843575419,1.4,78,0.9880232558139534,1.9061290322580648,0.9425490196078432
2,3155,154.93,17,109,1.101010101010101,1.56,72,1.2194827586206896,1.9919444444444443,0.8326666666666666
2,3168,195.46,17,163,1.1241379310344828,1.35,72,0.9705208333333336,1.65,1.13375
2,3218,109.9,4,97,1.2125,1.37,25,1.165769230769231,1.1834615384615383,0.9742105263157896
2,3395,205.88,7,322,2.1904761904761902,1.4,58,0.5539759036144578,1.0131818181818182,0.8950980392156862
2,3545,152.97,14,145,1.0984848484848484,1.16,61,0.948051948051948,1.2075510204081632,1.0947368421052632
2,3633,141.15,8,117,1.3146067415730336,1.59,52,1.2486666666666666,1.2045652173913042,1.1365384615384615
2,3671,144.81,29,112,1.1914893617021276,1.54,69,1.272592592592593,1.4002222222222225,1.1860000000000002
2,3760,65.31,7,70,1.2962962962962965,1.21,33,1.085,1.3365000000000002,0.5953125
2,3967,229.34,24,153,1.1769230769230767,1.76,75,1.433235294117647,1.2491304347826089,1.5820833333333333
2,4006,223.9,20,144,1.1428571428571428,1.78,78,0.9881818181818182,1.2251282051282053,2.843589743589744
2,4024,225.69,14,180,1.512605042016807,1.9,70,1.14,1.107758620689655,1.394090909090909
2,4173,86.64,18,104,1.1182795698924732,0.93,60,0.695076923076923,0.995925925925926,1.2141666666666666
2,4694,211.12,25,119,1.1442307692307692,2.03,79,0.8887096774193549,1.1738888888888883,2.7175
2,4709,140.5,21,132,1.2452830188679245,1.33,60,0.966,1.2507142857142857,1.0072
2,4745,138.58,17,111,1.3214285714285714,1.65,57,0.7229268292682927,1.101578947368421,2.09625
2,4801,199.64,12,162,1.62,2.0,56,0.9283076923076924,1.2520967741935485,1.762
2,4806,126.54,28,131,1.284313725490196,1.24,88,0.8223076923076923,0.7273076923076923,1.41625
2,5130,277.99,22,127,1.2211538461538465,2.67,71,1.18675,3.253793103448275,1.4413793103448278
2,5261,253.25,7,157,1.2265625,1.98,54,1.047121212121212,1.913606557377049,2.247
2,5330,140.94,50,87,1.0481927710843373,1.7,81,0.8447368421052632,2.0096000000000003,1.736046511627907
2,5339,261.01,19,103,1.1444444444444444,2.9,77,1.2606896551724138,2.9166666666666665,3.14342105263158
2,5440,156.13,13,95,1.144578313253012,1.88,50,1.8807692307692303,1.813333333333333,1.166206896551724
2,6022,80.27,11,62,1.087719298245614,1.41,34,1.043225806451613,1.6334782608695653,1.295
2,6043,136.03,11,97,1.1411764705882352,1.6,52,1.077179487179487,1.51875,1.8483333333333327
2,6069,178.52,27,121,1.1203703703703705,1.65,88,1.3270270270270268,1.9794444444444448,1.211666666666667
2,6396,198.93,21,102,1.1460674157303372,2.24,62,1.324,2.547096774193548,2.322692307692308
2,6409,192.33,20,97,1.1829268292682928,2.35,67,1.1557894736842105,2.536222222222222,1.7042424242424243
2,6745,178.72,10,49,1.1136363636363635,4.06,34,2.325333333333333,0.915,4.941071428571428
2,7132,71.43,2,35,1.3461538461538465,2.75,11,0.9658333333333332,1.29,4.032727272727272
2,7620,150.58,25,99,1.053191489361702,1.6,81,1.1936363636363636,1.6383333333333334,2.25
2,8061,267.01,9,228,1.0805687203791468,1.27,67,0.937702702702703,1.749016393442623,1.1336842105263158
2,8270,118.88,6,87,1.1447368421052633,1.56,33,1.1077358490566038,1.6721428571428572,2.225
2,8305,209.72,21,104,1.0612244897959184,2.14,68,1.0546938775510202,1.9107142857142851,3.871851851851852
2,8326,215.44,7,194,1.1022727272727273,1.22,48,0.9675,1.3467857142857145,1.1843333333333337
2,8803,61.35,5,42,1.3548387096774197,1.98,16,1.4460000000000002,1.6388,0.8457142857142858
2,9105,257.8,6,196,1.1597633136094676,1.53,50,1.009915966386555,1.847,1.6766666666666667
2,9230,73.59,24,76,1.0857142857142856,1.05,48,0.9584615384615384,1.4147058823529413,0.746060606060606
2,9293,209.22,14,189,1.1666666666666667,1.29,69,1.083937007874016,1.2385000000000002,1.000909090909091
2,9580,93.49,8,55,1.1458333333333333,1.95,30,1.3244827586206898,2.2505,1.678333333333333
2,9622,66.41,4,35,1.1666666666666667,2.21,17,1.247142857142857,2.4224999999999994,0.5
2,9625,367.32,10,136,1.1724137931034484,3.17,62,1.3930434782608696,1.387857142857143,4.264193548387096
2,9740,152.34,28,96,1.2151898734177216,1.93,60,1.2677083333333334,0.9458064516129032,3.657058823529412
2,9836,160.05,27,153,1.150375939849624,1.2,78,0.7634693877551021,1.5409615384615387,1.7
2,9983,194.73,11,163,1.1319444444444444,1.35,71,1.3232394366197182,1.1603389830508473,0.9793939393939394
2,10146,231.05,16,161,1.1925925925925926,1.71,70,1.0882758620689656,1.596421052631579,2.03375
2,10232,209.32,11,155,1.2109375,1.64,61,1.0620652173913043,1.9890476190476192,1.336666666666667
2,10419,109.87,33,93,1.0813953488372092,1.28,67,1.0288372093023257,1.7595833333333335,0.9000000000000001
2,10505,135.19,15,156,1.3109243697478992,1.14,55,0.7830188679245284,1.464782608695652,0.6851851851851852
2,10700,189.72,11,162,1.1654676258992809,1.36,57,0.9514130434782608,1.4793617021276593,1.42
2,11565,156.61,28,40,1.0810810810810811,4.23,34,1.039,2.3042307692307693,4.874
2,11572,304.3,9,217,1.2471264367816093,1.75,61,1.4704032258064514,1.2673529411764708,1.4316000000000002
2,11701,253.93,9,125,1.0775862068965516,2.19,48,1.3688135593220336,2.0683333333333334,3.595833333333333
2,11770,246.22,14,78,1.1304347826086956,3.57,50,0.8885185185185185,3.0189473684210526,8.27
2,11777,7.28,5,6,1.0,1.21,6,0.6433333333333334,0.55,2.4
2,11790,18.36,11,16,1.0666666666666669,1.22,14,1.593333333333333,3.026666666666667,0.45
2,11803,140.55,9,68,1.2142857142857144,2.51,30,0.9438888888888888,2.504489795918367,0.84
2,11808,94.19,18,158,1.6122448979591837,0.96,59,0.538,0.5688888888888889,0.7523076923076922
2,11816,71.45,4,29,1.2083333333333333,2.98,15,1.2887499999999998,1.4322222222222225,4.020833333333333
2,11825,52.59,16,68,1.2830188679245285,0.99,41,1.22,0.8,0.6121875000000001
2,11834,55.02,2,27,1.5882352941176472,3.24,13,1.2285714285714289,5.875000000000001,0.3671428571428571
2,11844,77.63,19,33,1.03125,2.43,27,1.8558333333333328,1.6475,2.868823529411765
2,11846,119.31,14,95,1.532258064516129,1.92,43,1.175,1.6050000000000002,0.8713513513513514
2,11861,118.44,21,75,1.0273972602739725,1.62,67,0.4721428571428571,0.8986486486486487,3.2741666666666664
2,11868,66.92,5,55,1.1,1.34,28,0.8823529411764706,1.5551851851851852,0.9027272727272728
2,11894,90.46,10,31,1.3478260869565215,3.93,22,0.8481818181818181,1.45,4.34611111111111
2,11926,72.14,6,66,1.1186440677966103,1.22,35,0.975625,1.3612499999999998,0.825
2,11943,94.36,9,94,1.2876712328767124,1.29,30,1.086666666666667,0.987719298245614,0.9525
2,11954,82.99,16,71,1.1639344262295082,1.36,35,0.8726086956521739,1.3004,1.3221739130434782
2,11956,84.27,13,72,1.125,1.32,37,0.9335135135135136,1.515,1.2953333333333332
2,11988,150.03,14,150,1.162790697674419,1.16,71,0.8580821917808219,1.1701785714285713,1.0409523809523809
2,12000,184.05,13,172,1.2198581560283688,1.31,78,1.055925925925926,1.1793749999999998,0.9546296296296296
2,12075,140.42,14,126,1.3695652173913044,1.53,52,0.936060606060606,1.4082089552238808,0.5838461538461538
2,12153,126.42,14,131,1.0826446280991735,1.04,69,0.7784126984126984,1.0588888888888888,1.2926086956521738
2,12198,68.6,7,59,1.2040816326530612,1.4,26,1.0754054054054054,1.7138461538461536,0.7255555555555555
2,12201,70.16,2,51,1.108695652173913,1.53,12,0.9606896551724138,1.1025,4.11
2,12234,90.61,7,100,1.4492753623188406,1.31,32,0.79828125,1.1275757575757577,0.77
2,12245,207.67,20,157,1.162962962962963,1.54,76,1.15525,1.493611111111111,1.542
2,12266,157.94,20,126,1.2,1.5,65,1.0247499999999998,1.97875,0.9028571428571428
2,12345,115.1,7,112,1.154639175257732,1.19,44,1.0032857142857143,1.364210526315789,0.8239130434782609
2,12356,87.0,8,65,1.4444444444444444,1.93,30,0.6476000000000001,1.533548387096774,2.585555555555556
2,12467,80.58,25,54,1.0384615384615383,1.55,38,1.070277777777778,3.5028571428571427,1.5936363636363635
2,12490,190.77,17,149,1.2956521739130435,1.66,68,0.8838983050847458,1.5865882352941174,0.752
2,12562,183.27,7,109,1.0792079207920793,1.81,39,1.557924528301887,1.799111111111111,1.7945454545454544
2,12650,129.82,8,106,1.3766233766233766,1.69,33,1.0282608695652171,1.5439999999999998,1.7928571428571427
2,12675,206.65,13,224,1.3658536585365857,1.26,78,0.9244354838709676,0.9260240963855422,0.8917647058823529
2,12721,162.69,13,90,1.2328767123287672,2.23,42,1.766206896551724,2.2423076923076923,1.636842105263158
2,12847,96.75,10,90,1.1111111111111112,1.19,49,0.7786111111111111,1.3864285714285711,0.8741666666666666
2,12862,233.39,5,212,1.3417721518987342,1.48,43,0.985679012345679,1.2404040404040404,0.9609375
2,12863,268.23,8,189,1.13855421686747,1.62,68,1.172,1.6444776119402984,1.73
2,12872,122.16,12,121,1.7536231884057971,1.77,48,0.5966279069767442,2.1573333333333333,1.226
2,12875,249.86,20,146,1.0579710144927537,1.81,68,1.3418,2.146,2.9538095238095234
2,12883,195.46,7,168,1.5849056603773584,1.84,50,1.1717142857142857,1.1309090909090909,1.392
